"","country","year","sex","age","suicides_no","population","suicides_per_100k","HDI.for.year","gdp_for_year","gdp_per_capita"
"11201","Kazakhstan",2011,"female","35-54",166,2253866,7.37,0.772,192626507972,12969
"11202","Kazakhstan",2011,"female","55-74",78,1172197,6.65,0.772,192626507972,12969
"11203","Kazakhstan",2011,"male","5-14",38,1218724,3.12,0.772,192626507972,12969
"11204","Kazakhstan",2011,"female","5-14",21,1169247,1.8,0.772,192626507972,12969
"11205","Kazakhstan",2012,"male","25-34",716,1384736,51.71,0.778,207998568866,13845
"11206","Kazakhstan",2012,"male","35-54",1074,2082135,51.58,0.778,207998568866,13845
"11207","Kazakhstan",2012,"male","75+",60,129890,46.19,0.778,207998568866,13845
"11208","Kazakhstan",2012,"male","55-74",368,852033,43.19,0.778,207998568866,13845
"11209","Kazakhstan",2012,"male","15-24",426,1481240,28.76,0.778,207998568866,13845
"11210","Kazakhstan",2012,"female","75+",40,288919,13.84,0.778,207998568866,13845
"11211","Kazakhstan",2012,"female","15-24",131,1464381,8.95,0.778,207998568866,13845
"11212","Kazakhstan",2012,"female","35-54",181,2273726,7.96,0.778,207998568866,13845
"11213","Kazakhstan",2012,"female","25-34",111,1407854,7.88,0.778,207998568866,13845
"11214","Kazakhstan",2012,"female","55-74",93,1198153,7.76,0.778,207998568866,13845
"11215","Kazakhstan",2012,"male","5-14",33,1261734,2.62,0.778,207998568866,13845
"11216","Kazakhstan",2012,"female","5-14",7,1198748,0.58,0.778,207998568866,13845
"11217","Kazakhstan",2013,"male","75+",78,140008,55.71,0.785,236634552078,15552
"11218","Kazakhstan",2013,"male","35-54",1142,2098964,54.41,0.785,236634552078,15552
"11219","Kazakhstan",2013,"male","25-34",733,1425587,51.42,0.785,236634552078,15552
"11220","Kazakhstan",2013,"male","55-74",393,878598,44.73,0.785,236634552078,15552
"11221","Kazakhstan",2013,"male","15-24",449,1429864,31.4,0.785,236634552078,15552
"11222","Kazakhstan",2013,"female","75+",48,307080,15.63,0.785,236634552078,15552
"11223","Kazakhstan",2013,"female","15-24",182,1405609,12.95,0.785,236634552078,15552
"11224","Kazakhstan",2013,"female","25-34",136,1451026,9.37,0.785,236634552078,15552
"11225","Kazakhstan",2013,"female","35-54",193,2289754,8.43,0.785,236634552078,15552
"11226","Kazakhstan",2013,"female","55-74",89,1228388,7.25,0.785,236634552078,15552
"11227","Kazakhstan",2013,"male","5-14",42,1313549,3.2,0.785,236634552078,15552
"11228","Kazakhstan",2013,"female","5-14",27,1246955,2.17,0.785,236634552078,15552
"11229","Kazakhstan",2014,"male","35-54",1082,2116035,51.13,0.788,221415572820,14351
"11230","Kazakhstan",2014,"male","75+",70,148578,47.11,0.788,221415572820,14351
"11231","Kazakhstan",2014,"male","25-34",667,1462224,45.62,0.788,221415572820,14351
"11232","Kazakhstan",2014,"male","55-74",343,911127,37.65,0.788,221415572820,14351
"11233","Kazakhstan",2014,"male","15-24",356,1377269,25.85,0.788,221415572820,14351
"11234","Kazakhstan",2014,"female","75+",47,325593,14.44,0.788,221415572820,14351
"11235","Kazakhstan",2014,"female","15-24",132,1344351,9.82,0.788,221415572820,14351
"11236","Kazakhstan",2014,"female","25-34",126,1490998,8.45,0.788,221415572820,14351
"11237","Kazakhstan",2014,"female","35-54",171,2303567,7.42,0.788,221415572820,14351
"11238","Kazakhstan",2014,"female","55-74",69,1263876,5.46,0.788,221415572820,14351
"11239","Kazakhstan",2014,"male","5-14",38,1377917,2.76,0.788,221415572820,14351
"11240","Kazakhstan",2014,"female","5-14",18,1307309,1.38,0.788,221415572820,14351
"11241","Kazakhstan",2015,"male","75+",72,156393,46.04,NA,184388432149,11784
"11242","Kazakhstan",2015,"male","35-54",962,2130654,45.15,NA,184388432149,11784
"11243","Kazakhstan",2015,"male","25-34",603,1492576,40.4,NA,184388432149,11784
"11244","Kazakhstan",2015,"male","55-74",363,951365,38.16,NA,184388432149,11784
"11245","Kazakhstan",2015,"male","15-24",312,1326082,23.53,NA,184388432149,11784
"11246","Kazakhstan",2015,"female","75+",42,343577,12.22,NA,184388432149,11784
"11247","Kazakhstan",2015,"female","15-24",127,1285407,9.88,NA,184388432149,11784
"11248","Kazakhstan",2015,"female","35-54",175,2313458,7.56,NA,184388432149,11784
"11249","Kazakhstan",2015,"female","25-34",108,1524321,7.09,NA,184388432149,11784
"11250","Kazakhstan",2015,"female","55-74",65,1306669,4.97,NA,184388432149,11784
"11251","Kazakhstan",2015,"male","5-14",30,1445862,2.07,NA,184388432149,11784
"11252","Kazakhstan",2015,"female","5-14",13,1370388,0.95,NA,184388432149,11784
"11253","Kiribati",1993,"male","35-54",3,6370,47.1,NA,46919625,735
"11254","Kiribati",1993,"male","15-24",3,6585,45.56,NA,46919625,735
"11255","Kiribati",1993,"male","55-74",1,2384,41.95,NA,46919625,735
"11256","Kiribati",1993,"male","25-34",2,5958,33.57,NA,46919625,735
"11257","Kiribati",1993,"female","15-24",1,6579,15.2,NA,46919625,735
"11258","Kiribati",1993,"female","5-14",1,9415,10.62,NA,46919625,735
"11259","Kiribati",1993,"male","5-14",1,9780,10.22,NA,46919625,735
"11260","Kiribati",1993,"female","25-34",0,6436,0,NA,46919625,735
"11261","Kiribati",1993,"female","35-54",0,6730,0,NA,46919625,735
"11262","Kiribati",1993,"female","55-74",0,2840,0,NA,46919625,735
"11263","Kiribati",1993,"female","75+",0,481,0,NA,46919625,735
"11264","Kiribati",1993,"male","75+",0,290,0,NA,46919625,735
"11265","Kiribati",1994,"male","35-54",3,6529,45.95,NA,54832578,845
"11266","Kiribati",1994,"male","15-24",3,6566,45.69,NA,54832578,845
"11267","Kiribati",1994,"male","25-34",2,6053,33.04,NA,54832578,845
"11268","Kiribati",1994,"female","15-24",1,6528,15.32,NA,54832578,845
"11269","Kiribati",1994,"female","5-14",1,9619,10.4,NA,54832578,845
"11270","Kiribati",1994,"female","25-34",0,6565,0,NA,54832578,845
"11271","Kiribati",1994,"female","35-54",0,6893,0,NA,54832578,845
"11272","Kiribati",1994,"female","55-74",0,2878,0,NA,54832578,845
"11273","Kiribati",1994,"female","75+",0,481,0,NA,54832578,845
"11274","Kiribati",1994,"male","5-14",0,10069,0,NA,54832578,845
"11275","Kiribati",1994,"male","55-74",0,2399,0,NA,54832578,845
"11276","Kiribati",1994,"male","75+",0,291,0,NA,54832578,845
"11277","Kiribati",1995,"male","55-74",1,2402,41.63,NA,56338028,855
"11278","Kiribati",1995,"male","15-24",1,6630,15.08,NA,56338028,855
"11279","Kiribati",1995,"female","15-24",0,6571,0,NA,56338028,855
"11280","Kiribati",1995,"female","25-34",0,6640,0,NA,56338028,855
"11281","Kiribati",1995,"female","35-54",0,7072,0,NA,56338028,855
"11282","Kiribati",1995,"female","5-14",0,9815,0,NA,56338028,855
"11283","Kiribati",1995,"female","55-74",0,2912,0,NA,56338028,855
"11284","Kiribati",1995,"female","75+",0,479,0,NA,56338028,855
"11285","Kiribati",1995,"male","25-34",0,6064,0,NA,56338028,855
"11286","Kiribati",1995,"male","35-54",0,6710,0,NA,56338028,855
"11287","Kiribati",1995,"male","5-14",0,10341,0,NA,56338028,855
"11288","Kiribati",1995,"male","75+",0,287,0,NA,56338028,855
"11289","Kiribati",1996,"male","5-14",2,10569,18.92,NA,66515377,991
"11290","Kiribati",1996,"female","25-34",1,6635,15.07,NA,66515377,991
"11291","Kiribati",1996,"female","15-24",1,6716,14.89,NA,66515377,991
"11292","Kiribati",1996,"male","15-24",1,6768,14.78,NA,66515377,991
"11293","Kiribati",1996,"female","35-54",1,7304,13.69,NA,66515377,991
"11294","Kiribati",1996,"female","5-14",0,10009,0,NA,66515377,991
"11295","Kiribati",1996,"female","55-74",0,2947,0,NA,66515377,991
"11296","Kiribati",1996,"female","75+",0,497,0,NA,66515377,991
"11297","Kiribati",1996,"male","25-34",0,6063,0,NA,66515377,991
"11298","Kiribati",1996,"male","35-54",0,6914,0,NA,66515377,991
"11299","Kiribati",1996,"male","55-74",0,2407,0,NA,66515377,991
"11300","Kiribati",1996,"male","75+",0,297,0,NA,66515377,991
"11301","Kiribati",1997,"male","25-34",2,6005,33.31,NA,67537480,988
"11302","Kiribati",1997,"male","15-24",2,6964,28.72,NA,67537480,988
"11303","Kiribati",1997,"male","35-54",1,7127,14.03,NA,67537480,988
"11304","Kiribati",1997,"female","15-24",0,6944,0,NA,67537480,988
"11305","Kiribati",1997,"female","25-34",0,6591,0,NA,67537480,988
"11306","Kiribati",1997,"female","35-54",0,7543,0,NA,67537480,988
"11307","Kiribati",1997,"female","5-14",0,10166,0,NA,67537480,988
"11308","Kiribati",1997,"female","55-74",0,2985,0,NA,67537480,988
"11309","Kiribati",1997,"female","75+",0,509,0,NA,67537480,988
"11310","Kiribati",1997,"male","5-14",0,10775,0,NA,67537480,988
"11311","Kiribati",1997,"male","55-74",0,2417,0,NA,67537480,988
"11312","Kiribati",1997,"male","75+",0,302,0,NA,67537480,988
"11313","Kiribati",1998,"male","15-24",2,7215,27.72,NA,65334841,939
"11314","Kiribati",1998,"male","35-54",1,7353,13.6,NA,65334841,939
"11315","Kiribati",1998,"male","5-14",1,10956,9.13,NA,65334841,939
"11316","Kiribati",1998,"female","15-24",0,7231,0,NA,65334841,939
"11317","Kiribati",1998,"female","25-34",0,6532,0,NA,65334841,939
"11318","Kiribati",1998,"female","35-54",0,7809,0,NA,65334841,939
"11319","Kiribati",1998,"female","5-14",0,10285,0,NA,65334841,939
"11320","Kiribati",1998,"female","55-74",0,3029,0,NA,65334841,939
"11321","Kiribati",1998,"female","75+",0,516,0,NA,65334841,939
"11322","Kiribati",1998,"male","25-34",0,5909,0,NA,65334841,939
"11323","Kiribati",1998,"male","55-74",0,2431,0,NA,65334841,939
"11324","Kiribati",1998,"male","75+",0,304,0,NA,65334841,939
"11325","Kiribati",1999,"female","15-24",0,7547,0,NA,69032258,973
"11326","Kiribati",1999,"female","25-34",0,6481,0,NA,69032258,973
"11327","Kiribati",1999,"female","35-54",0,8111,0,NA,69032258,973
"11328","Kiribati",1999,"female","5-14",0,10385,0,NA,69032258,973
"11329","Kiribati",1999,"female","55-74",0,3089,0,NA,69032258,973
"11330","Kiribati",1999,"female","75+",0,521,0,NA,69032258,973
"11331","Kiribati",1999,"male","15-24",0,7503,0,NA,69032258,973
"11332","Kiribati",1999,"male","25-34",0,5815,0,NA,69032258,973
"11333","Kiribati",1999,"male","35-54",0,7604,0,NA,69032258,973
"11334","Kiribati",1999,"male","5-14",0,11126,0,NA,69032258,973
"11335","Kiribati",1999,"male","55-74",0,2463,0,NA,69032258,973
"11336","Kiribati",1999,"male","75+",0,293,0,NA,69032258,973
"11337","Kiribati",2000,"female","15-24",0,7870,0,NA,67254174,928
"11338","Kiribati",2000,"female","25-34",0,6442,0,NA,67254174,928
"11339","Kiribati",2000,"female","35-54",0,8455,0,NA,67254174,928
"11340","Kiribati",2000,"female","5-14",0,10475,0,NA,67254174,928
"11341","Kiribati",2000,"female","55-74",0,3159,0,NA,67254174,928
"11342","Kiribati",2000,"female","75+",0,522,0,NA,67254174,928
"11343","Kiribati",2000,"male","15-24",0,7812,0,NA,67254174,928
"11344","Kiribati",2000,"male","25-34",0,5737,0,NA,67254174,928
"11345","Kiribati",2000,"male","35-54",0,7888,0,NA,67254174,928
"11346","Kiribati",2000,"male","5-14",0,11289,0,NA,67254174,928
"11347","Kiribati",2000,"male","55-74",0,2513,0,NA,67254174,928
"11348","Kiribati",2000,"male","75+",0,278,0,NA,67254174,928
"11349","Kiribati",2001,"female","15-24",0,8197,0,NA,63101272,854
"11350","Kiribati",2001,"female","25-34",0,6348,0,NA,63101272,854
"11351","Kiribati",2001,"female","35-54",0,8720,0,NA,63101272,854
"11352","Kiribati",2001,"female","5-14",0,10585,0,NA,63101272,854
"11353","Kiribati",2001,"female","55-74",0,3228,0,NA,63101272,854
"11354","Kiribati",2001,"female","75+",0,539,0,NA,63101272,854
"11355","Kiribati",2001,"male","15-24",0,8151,0,NA,63101272,854
"11356","Kiribati",2001,"male","25-34",0,5692,0,NA,63101272,854
"11357","Kiribati",2001,"male","35-54",0,8117,0,NA,63101272,854
"11358","Kiribati",2001,"male","5-14",0,11403,0,NA,63101272,854
"11359","Kiribati",2001,"male","55-74",0,2577,0,NA,63101272,854
"11360","Kiribati",2001,"male","75+",0,294,0,NA,63101272,854
"11361","Kuwait",1993,"female","25-34",4,130800,3.06,NA,23941391391,18798
"11362","Kuwait",1993,"male","25-34",6,207800,2.89,NA,23941391391,18798
"11363","Kuwait",1993,"male","55-74",1,35200,2.84,NA,23941391391,18798
"11364","Kuwait",1993,"male","35-54",4,227100,1.76,NA,23941391391,18798
"11365","Kuwait",1993,"female","35-54",2,123800,1.62,NA,23941391391,18798
"11366","Kuwait",1993,"male","15-24",1,119600,0.84,NA,23941391391,18798
"11367","Kuwait",1993,"female","15-24",0,112300,0,NA,23941391391,18798
"11368","Kuwait",1993,"female","5-14",0,144300,0,NA,23941391391,18798
"11369","Kuwait",1993,"female","55-74",0,23500,0,NA,23941391391,18798
"11370","Kuwait",1993,"female","75+",0,2800,0,NA,23941391391,18798
"11371","Kuwait",1993,"male","5-14",0,143300,0,NA,23941391391,18798
"11372","Kuwait",1993,"male","75+",0,3100,0,NA,23941391391,18798
"11373","Kuwait",1994,"female","25-34",7,132800,5.27,NA,24848483838,17161
"11374","Kuwait",1994,"female","35-54",5,123000,4.07,NA,24848483838,17161
"11375","Kuwait",1994,"male","25-34",8,279700,2.86,NA,24848483838,17161
"11376","Kuwait",1994,"male","35-54",7,289600,2.42,NA,24848483838,17161
"11377","Kuwait",1994,"male","55-74",1,41900,2.39,NA,24848483838,17161
"11378","Kuwait",1994,"male","15-24",2,137100,1.46,NA,24848483838,17161
"11379","Kuwait",1994,"female","15-24",0,111900,0,NA,24848483838,17161
"11380","Kuwait",1994,"female","5-14",0,149200,0,NA,24848483838,17161
"11381","Kuwait",1994,"female","55-74",0,22500,0,NA,24848483838,17161
"11382","Kuwait",1994,"female","75+",0,2500,0,NA,24848483838,17161
"11383","Kuwait",1994,"male","5-14",0,154600,0,NA,24848483838,17161
"11384","Kuwait",1994,"male","75+",0,3200,0,NA,24848483838,17161
"11385","Kuwait",1995,"male","15-24",5,142900,3.5,0.752,27191689008,17995
"11386","Kuwait",1995,"male","25-34",9,292900,3.07,0.752,27191689008,17995
"11387","Kuwait",1995,"male","35-54",7,303300,2.31,0.752,27191689008,17995
"11388","Kuwait",1995,"female","35-54",2,128200,1.56,0.752,27191689008,17995
"11389","Kuwait",1995,"female","25-34",2,138600,1.44,0.752,27191689008,17995
"11390","Kuwait",1995,"female","15-24",1,116400,0.86,0.752,27191689008,17995
"11391","Kuwait",1995,"female","5-14",0,155100,0,0.752,27191689008,17995
"11392","Kuwait",1995,"female","55-74",0,23300,0,0.752,27191689008,17995
"11393","Kuwait",1995,"female","75+",0,2600,0,0.752,27191689008,17995
"11394","Kuwait",1995,"male","5-14",0,160900,0,0.752,27191689008,17995
"11395","Kuwait",1995,"male","55-74",0,43700,0,0.752,27191689008,17995
"11396","Kuwait",1995,"male","75+",0,3200,0,0.752,27191689008,17995
"11397","Kuwait",1996,"female","25-34",8,143900,5.56,NA,31493987642,20076
"11398","Kuwait",1996,"male","55-74",2,45300,4.42,NA,31493987642,20076
"11399","Kuwait",1996,"male","25-34",10,304400,3.29,NA,31493987642,20076
"11400","Kuwait",1996,"female","15-24",3,120600,2.49,NA,31493987642,20076
"11401","Kuwait",1996,"male","35-54",6,315300,1.9,NA,31493987642,20076
"11402","Kuwait",1996,"male","15-24",1,148200,0.67,NA,31493987642,20076
"11403","Kuwait",1996,"female","35-54",0,133200,0,NA,31493987642,20076
"11404","Kuwait",1996,"female","5-14",0,160800,0,NA,31493987642,20076
"11405","Kuwait",1996,"female","55-74",0,24200,0,NA,31493987642,20076
"11406","Kuwait",1996,"female","75+",0,2700,0,NA,31493987642,20076
"11407","Kuwait",1996,"male","5-14",0,166800,0,NA,31493987642,20076
"11408","Kuwait",1996,"male","75+",0,3300,0,NA,31493987642,20076
"11409","Kuwait",1997,"female","25-34",7,148300,4.72,NA,30354434553,18766
"11410","Kuwait",1997,"female","15-24",5,124500,4.02,NA,30354434553,18766
"11411","Kuwait",1997,"female","35-54",5,137300,3.64,NA,30354434553,18766
"11412","Kuwait",1997,"male","25-34",10,313700,3.19,NA,30354434553,18766
"11413","Kuwait",1997,"male","55-74",1,46700,2.14,NA,30354434553,18766
"11414","Kuwait",1997,"male","15-24",2,153000,1.31,NA,30354434553,18766
"11415","Kuwait",1997,"male","35-54",3,324800,0.92,NA,30354434553,18766
"11416","Kuwait",1997,"female","5-14",0,165900,0,NA,30354434553,18766
"11417","Kuwait",1997,"female","55-74",0,25000,0,NA,30354434553,18766
"11418","Kuwait",1997,"female","75+",0,2700,0,NA,30354434553,18766
"11419","Kuwait",1997,"male","5-14",0,172100,0,NA,30354434553,18766
"11420","Kuwait",1997,"male","75+",0,3500,0,NA,30354434553,18766
"11421","Kuwait",1998,"female","25-34",6,176454,3.4,NA,25941929462,14209
"11422","Kuwait",1998,"female","35-54",6,184143,3.26,NA,25941929462,14209
"11423","Kuwait",1998,"male","25-34",10,342775,2.92,NA,25941929462,14209
"11424","Kuwait",1998,"female","15-24",3,137997,2.17,NA,25941929462,14209
"11425","Kuwait",1998,"male","35-54",8,396063,2.02,NA,25941929462,14209
"11426","Kuwait",1998,"male","55-74",1,56327,1.78,NA,25941929462,14209
"11427","Kuwait",1998,"male","15-24",1,151264,0.66,NA,25941929462,14209
"11428","Kuwait",1998,"female","5-14",0,166981,0,NA,25941929462,14209
"11429","Kuwait",1998,"female","55-74",0,32097,0,NA,25941929462,14209
"11430","Kuwait",1998,"female","75+",0,3970,0,NA,25941929462,14209
"11431","Kuwait",1998,"male","5-14",0,173841,0,NA,25941929462,14209
"11432","Kuwait",1998,"male","75+",0,3854,0,NA,25941929462,14209
"11433","Kuwait",1999,"male","25-34",16,357800,4.47,NA,30121879435,15864
"11434","Kuwait",1999,"female","25-34",7,182700,3.83,NA,30121879435,15864
"11435","Kuwait",1999,"male","35-54",14,413600,3.38,NA,30121879435,15864
"11436","Kuwait",1999,"female","35-54",5,190600,2.62,NA,30121879435,15864
"11437","Kuwait",1999,"male","15-24",2,157500,1.27,NA,30121879435,15864
"11438","Kuwait",1999,"female","15-24",1,142800,0.7,NA,30121879435,15864
"11439","Kuwait",1999,"male","5-14",1,180700,0.55,NA,30121879435,15864
"11440","Kuwait",1999,"female","5-14",0,172800,0,NA,30121879435,15864
"11441","Kuwait",1999,"female","55-74",0,33300,0,NA,30121879435,15864
"11442","Kuwait",1999,"female","75+",0,4200,0,NA,30121879435,15864
"11443","Kuwait",1999,"male","55-74",0,58700,0,NA,30121879435,15864
"11444","Kuwait",1999,"male","75+",0,4000,0,NA,30121879435,15864
"11445","Kuwait",2000,"female","25-34",10,189015,5.29,0.804,37711864407,19112
"11446","Kuwait",2000,"male","25-34",11,373318,2.95,0.804,37711864407,19112
"11447","Kuwait",2000,"male","15-24",3,163848,1.83,0.804,37711864407,19112
"11448","Kuwait",2000,"male","55-74",1,61145,1.64,0.804,37711864407,19112
"11449","Kuwait",2000,"female","15-24",2,147681,1.35,0.804,37711864407,19112
"11450","Kuwait",2000,"male","35-54",5,431562,1.16,0.804,37711864407,19112
"11451","Kuwait",2000,"female","35-54",2,197224,1.01,0.804,37711864407,19112
"11452","Kuwait",2000,"female","5-14",0,178644,0,0.804,37711864407,19112
"11453","Kuwait",2000,"female","55-74",0,34331,0,0.804,37711864407,19112
"11454","Kuwait",2000,"female","75+",0,4246,0,0.804,37711864407,19112
"11455","Kuwait",2000,"male","5-14",0,187983,0,0.804,37711864407,19112
"11456","Kuwait",2000,"male","75+",0,4156,0,0.804,37711864407,19112
"11457","Kuwait",2001,"male","35-54",15,453739,3.31,NA,34890772742,17116
"11458","Kuwait",2001,"male","25-34",8,367180,2.18,NA,34890772742,17116
"11459","Kuwait",2001,"female","25-34",3,197334,1.52,NA,34890772742,17116
"11460","Kuwait",2001,"male","15-24",2,172345,1.16,NA,34890772742,17116
"11461","Kuwait",2001,"female","35-54",2,209093,0.96,NA,34890772742,17116
"11462","Kuwait",2001,"female","15-24",0,158070,0,NA,34890772742,17116
"11463","Kuwait",2001,"female","5-14",0,180414,0,NA,34890772742,17116
"11464","Kuwait",2001,"female","55-74",0,38503,0,NA,34890772742,17116
"11465","Kuwait",2001,"female","75+",0,4919,0,NA,34890772742,17116
